split,source_label,label,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap
train,Good Fit,1,0.1065,0.15,-1,0.0
train,Good Fit,1,0.2596,0.65,0,-5.0
train,Good Fit,1,0.0638,0.15,0,12.0
train,Good Fit,1,0.1702,0.35,0,4.0
train,Good Fit,1,0.0804,0.4,0,8.0
train,Good Fit,1,0.0686,0.35,0,16.0
train,Good Fit,1,0.0127,0.05,-1,21.0
train,Good Fit,1,0.0173,0.05,-1,0.0
train,Good Fit,1,0.354,0.4,0,0.0
train,Good Fit,1,0.0404,0.1,-1,5.0
train,Good Fit,1,0.0932,0.15,-1,13.0
train,Good Fit,1,0.1196,0.35,0,5.0
train,Good Fit,1,0.179,0.35,1,0.0
train,Good Fit,1,0.2248,0.5,1,11.0
train,Good Fit,1,0.1518,0.25,-1,21.0
train,Good Fit,1,0.1974,0.35,0,13.0
train,Good Fit,1,0.0828,0.3,1,4.0
train,Good Fit,1,0.2616,0.3,0,15.0
train,Good Fit,1,0.0552,0.25,0,12.0
train,Good Fit,1,0.0977,0.3889,0,5.0
train,Good Fit,1,0.0588,0.3,-1,4.0
train,Good Fit,1,0.0324,0.3,1,11.0
train,Good Fit,1,0.2092,0.2,1,0.0
train,Good Fit,1,0.1192,0.5,0,0.0
train,Good Fit,1,0.1335,0.5,0,12.0
train,Good Fit,1,0.335,0.6,1,-5.0
train,Good Fit,1,0.0511,0.15,0,3.0
train,Good Fit,1,0.1043,0.3,-2,1.0
train,Good Fit,1,0.0034,0.0,-1,13.0
train,Good Fit,1,0.0878,0.35,0,0.0
train,Good Fit,1,0.1417,0.2,0,-8.0
train,Good Fit,1,0.1181,0.3,0,0.0
train,Good Fit,1,0.0844,0.2,0,3.0
train,Good Fit,1,0.0619,0.4,1,7.0
train,Good Fit,1,0.1818,0.25,1,-4.0
train,Good Fit,1,0.1464,0.4,1,0.0
train,Good Fit,1,0.0445,0.15,0,8.0
train,Good Fit,1,0.0988,0.3,0,0.0
train,Good Fit,1,0.2499,0.4,0,6.0
train,Good Fit,1,0.0519,0.35,0,0.0
train,Good Fit,1,0.0625,0.25,0,13.0
train,Good Fit,1,0.2626,0.25,0,10.0
train,Good Fit,1,0.0236,0.05,-2,0.0
train,Good Fit,1,0.252,0.55,1,-2.0
train,Good Fit,1,0.0331,0.15,0,11.0
train,Good Fit,1,0.046,0.25,0,10.0
train,Good Fit,1,0.1856,0.5,0,0.0
train,Good Fit,1,0.0994,0.35,-1,0.0
train,Good Fit,1,0.1911,0.5,-1,7.0
train,Good Fit,1,0.154,0.4,0,8.0
train,Good Fit,1,0.1849,0.45,-1,10.0
train,Good Fit,1,0.2517,0.2,0,3.0
train,Good Fit,1,0.0988,0.3,0,5.0
train,Good Fit,1,0.0859,0.3,1,2.0
train,Good Fit,1,0.1569,0.15,0,10.0
train,Good Fit,1,0.1659,0.55,0,0.0
train,Good Fit,1,0.0345,0.1,1,24.0
train,Good Fit,1,0.0962,0.25,0,4.0
train,Good Fit,1,0.0566,0.2,-1,2.0
train,Good Fit,1,0.0746,0.25,0,2.0
train,Good Fit,1,0.1527,0.45,1,0.0
train,Good Fit,1,0.1281,0.35,-2,21.0
train,Good Fit,1,0.0942,0.15,0,11.0
train,Good Fit,1,0.1063,0.3,0,3.0
train,Good Fit,1,0.1207,0.15,0,12.0
train,Good Fit,1,0.0401,0.15,1,5.0
train,Good Fit,1,0.1204,0.2,-2,-2.0
train,Good Fit,1,0.0625,0.15,0,2.0
train,Good Fit,1,0.0275,0.15,2,13.0
train,Good Fit,1,0.2709,0.3,0,15.0
train,Good Fit,1,0.104,0.35,-2,3.0
train,Good Fit,1,0.0863,0.2,1,5.0
train,Good Fit,1,0.2576,0.65,-1,9.0
train,Good Fit,1,0.0519,0.15,1,5.0
train,Good Fit,1,0.0798,0.3,-1,0.0
train,Good Fit,1,0.0715,0.2,0,8.0
train,Good Fit,1,0.1561,0.3,0,0.0
train,Good Fit,1,0.0408,0.2,0,5.0
train,Good Fit,1,0.0747,0.05,0,13.0
train,Good Fit,1,0.1477,0.4,0,7.0
train,Good Fit,1,0.0651,0.25,1,2.0
train,Good Fit,1,0.1382,0.35,0,13.0
train,Good Fit,1,0.0677,0.2,0,7.0
train,Good Fit,1,0.0861,0.3,0,8.0
train,Good Fit,1,0.1244,0.3,-1,21.0
train,Good Fit,1,0.0857,0.15,1,-5.0
train,Good Fit,1,0.0416,0.3,-2,4.0
train,Good Fit,1,0.0951,0.25,0,3.0
train,Good Fit,1,0.0819,0.25,-1,-7.0
train,Good Fit,1,0.307,0.45,1,7.0
train,Good Fit,1,0.1957,0.3,2,3.0
train,Good Fit,1,0.0548,0.15,0,11.0
train,Good Fit,1,0.2061,0.3,1,0.0
train,Good Fit,1,0.2072,0.4,0,5.0
train,Good Fit,1,0.0722,0.3,1,-10.0
train,Good Fit,1,0.3293,0.6,1,2.0
train,Good Fit,1,0.1618,0.4,0,7.0
train,Good Fit,1,0.1056,0.2,0,3.0
train,Good Fit,1,0.0731,0.15,0,0.0
train,Good Fit,1,0.1678,0.4,0,2.0
train,Good Fit,1,0.122,0.3,0,-4.0
train,Good Fit,1,0.1652,0.35,0,-5.0
train,Good Fit,1,0.0585,0.35,-1,0.0
train,Good Fit,1,0.0871,0.15,2,9.0
train,Good Fit,1,0.0618,0.35,0,-5.0
train,Good Fit,1,0.1407,0.4,0,-1.0
train,Good Fit,1,0.0989,0.25,0,2.0
train,Good Fit,1,0.086,0.3,-1,0.0
train,Good Fit,1,0.0275,0.1,2,10.0
train,Good Fit,1,0.2322,0.65,1,11.0
train,Good Fit,1,0.0915,0.2,-2,0.0
train,Good Fit,1,0.0686,0.1,-2,6.0
train,Good Fit,1,0.0714,0.3,0,12.0
train,Good Fit,1,0.2479,0.7,0,1.0
train,Good Fit,1,0.0706,0.25,0,6.0
train,Good Fit,1,0.1367,0.35,-1,3.0
train,Good Fit,1,0.0911,0.15,0,0.0
train,Good Fit,1,0.0775,0.15,1,9.0
train,Good Fit,1,0.1259,0.35,-3,14.0
train,Good Fit,1,0.192,0.55,-1,14.0
train,Good Fit,1,0.0469,0.0,0,12.0
train,Good Fit,1,0.0695,0.3,1,5.0
train,Good Fit,1,0.2025,0.15,0,14.0
train,Good Fit,1,0.2358,0.5,1,11.0
train,Good Fit,1,0.0778,0.25,1,5.0
train,Good Fit,1,0.1787,0.65,0,-1.0
train,Good Fit,1,0.3228,0.55,0,0.0
train,Good Fit,1,0.1034,0.3,0,12.0
train,Good Fit,1,0.1238,0.35,0,10.0
train,Good Fit,1,0.2439,0.7,0,9.0
train,Good Fit,1,0.0898,0.2,1,4.0
train,Good Fit,1,0.0244,0.1,0,4.0
train,Good Fit,1,0.091,0.1,-1,5.0
train,Good Fit,1,0.3065,0.2,-1,17.0
train,Good Fit,1,0.1433,0.55,0,1.0
train,Good Fit,1,0.2185,0.55,-2,5.0
train,Good Fit,1,0.2681,0.6,0,0.0
train,Good Fit,1,0.1069,0.3,0,0.0
train,Good Fit,1,0.0427,0.1,0,6.0
train,Good Fit,1,0.0747,0.25,1,12.0
train,Good Fit,1,0.1644,0.3,0,5.0
train,Good Fit,1,0.1143,0.4,0,0.0
train,Good Fit,1,0.1523,0.55,0,0.0
train,Good Fit,1,0.2098,0.3,0,0.0
train,Good Fit,1,0.0836,0.4,0,4.0
train,Good Fit,1,0.0505,0.2,0,8.0
train,Good Fit,1,0.2054,0.4,1,0.0
train,Good Fit,1,0.1536,0.15,0,8.0
train,Good Fit,1,0.1313,0.15,0,0.0
train,Good Fit,1,0.1133,0.25,0,0.0
train,Good Fit,1,0.1767,0.25,0,10.0
train,Good Fit,1,0.1354,0.5,0,6.0
train,Good Fit,1,0.1325,0.3,-1,0.0
train,Good Fit,1,0.0275,0.1111,0,11.0
train,Good Fit,1,0.1733,0.4,0,-8.0
train,Good Fit,1,0.1533,0.4,1,5.0
train,Good Fit,1,0.1364,0.45,0,0.0
train,Good Fit,1,0.0624,0.25,0,0.0
train,Good Fit,1,0.2104,0.65,1,11.0
train,Good Fit,1,0.0311,0.1,0,12.0
train,Good Fit,1,0.0607,0.35,1,1.0
train,Good Fit,1,0.2068,0.55,0,5.0
train,Good Fit,1,0.1211,0.5,0,0.0
train,Good Fit,1,0.0616,0.35,-2,2.0
train,Good Fit,1,0.2842,0.4,0,0.0
train,Good Fit,1,0.1168,0.55,0,0.0
train,Good Fit,1,0.0993,0.3,0,0.0
train,Good Fit,1,0.0709,0.25,0,-6.0
train,Good Fit,1,0.1427,0.35,1,6.0
train,Good Fit,1,0.1222,0.25,1,7.0
train,Good Fit,1,0.0741,0.45,1,2.0
train,Good Fit,1,0.0758,0.2,0,4.0
train,Good Fit,1,0.0798,0.3,0,7.0
train,Good Fit,1,0.3156,0.45,0,-5.0
train,Good Fit,1,0.1882,0.55,1,0.0
train,Good Fit,1,0.2252,0.5,0,0.0
train,Good Fit,1,0.0739,0.1,-1,-10.0
train,Good Fit,1,0.1486,0.4,1,1.0
train,Good Fit,1,0.1622,0.6,0,13.0
train,Good Fit,1,0.1239,0.4,0,0.0
train,Good Fit,1,0.0775,0.2,0,0.0
train,Good Fit,1,0.0716,0.2,-2,1.0
train,Good Fit,1,0.0713,0.35,0,-8.0
train,Good Fit,1,0.1085,0.35,0,0.0
train,Good Fit,1,0.0883,0.25,0,0.0
train,Good Fit,1,0.0328,0.15,-2,-6.0
train,Good Fit,1,0.1067,0.35,-2,6.0
train,Good Fit,1,0.064,0.3,0,-15.0
train,Good Fit,1,0.0984,0.3,0,2.0
train,Good Fit,1,0.0249,0.0,0,11.0
train,Good Fit,1,0.0917,0.4,0,-2.0
train,Good Fit,1,0.0772,0.15,1,9.0
train,Good Fit,1,0.1056,0.25,1,25.0
train,Good Fit,1,0.1382,0.3,0,-4.0
train,Good Fit,1,0.0849,0.3,-1,-5.0
train,Good Fit,1,0.0576,0.1,0,21.0
train,Good Fit,1,0.1669,0.25,0,-4.0
train,Good Fit,1,0.1377,0.5,0,0.0
train,Good Fit,1,0.2565,0.55,0,2.0
train,Good Fit,1,0.1323,0.4,0,5.0
train,Good Fit,1,0.2501,0.6,0,-4.0
train,Good Fit,1,0.1745,0.4444,0,0.0
train,Good Fit,1,0.0968,0.5,0,5.0
train,Good Fit,1,0.1345,0.4,0,0.0
train,Good Fit,1,0.1759,0.55,1,0.0
train,Good Fit,1,0.0301,0.2,-2,-1.0
train,Good Fit,1,0.1621,0.4,0,0.0
train,Good Fit,1,0.0287,0.35,-2,4.0
train,Good Fit,1,0.3016,0.6,0,1.0
train,Good Fit,1,0.0834,0.45,0,-8.0
train,Good Fit,1,0.0565,0.15,0,10.0
train,Good Fit,1,0.1451,0.5,1,-8.0
train,Good Fit,1,0.1234,0.4,-1,0.0
train,Good Fit,1,0.1734,0.3,0,2.0
train,Good Fit,1,0.0783,0.1,0,4.0
train,Good Fit,1,0.0745,0.3,0,8.0
train,Good Fit,1,0.1408,0.45,-1,0.0
train,Good Fit,1,0.0611,0.25,-1,6.0
train,Good Fit,1,0.1147,0.2,0,6.0
train,Good Fit,1,0.1136,0.3,0,10.0
train,Good Fit,1,0.1386,0.45,0,0.0
train,Good Fit,1,0.1484,0.35,-1,-1.0
train,Good Fit,1,0.1529,0.5,-1,0.0
train,Good Fit,1,0.1293,0.2,0,6.0
train,Good Fit,1,0.1092,0.3,1,0.0
train,Good Fit,1,0.0881,0.4,0,-5.0
train,Good Fit,1,0.0779,0.4,0,0.0
train,Good Fit,1,0.0685,0.15,0,6.0
train,Good Fit,1,0.0991,0.35,0,0.0
train,Good Fit,1,0.0564,0.25,0,12.0
train,Good Fit,1,0.1014,0.3,0,0.0
train,Good Fit,1,0.2465,0.6,-1,0.0
train,Good Fit,1,0.0271,0.25,0,12.0
train,Good Fit,1,0.1145,0.45,0,3.0
train,Good Fit,1,0.0785,0.1,0,4.0
train,Good Fit,1,0.0753,0.35,0,7.0
train,Good Fit,1,0.2157,0.5,0,0.0
train,Good Fit,1,0.0571,0.2,0,12.0
train,Good Fit,1,0.3452,0.4,0,-2.0
train,Good Fit,1,0.1106,0.5,0,-3.0
train,Good Fit,1,0.4943,0.45,1,6.0
train,Good Fit,1,0.1075,0.3,0,0.0
train,Good Fit,1,0.0449,0.2,0,11.0
train,Good Fit,1,0.1794,0.55,1,1.0
train,Good Fit,1,0.1573,0.55,1,0.0
train,Good Fit,1,0.1127,0.45,0,2.0
train,Good Fit,1,0.0459,0.2,0,8.0
train,Good Fit,1,0.0873,0.15,0,2.0
train,Good Fit,1,0.1519,0.3,0,21.0
train,Good Fit,1,0.0934,0.2,-1,4.0
train,Good Fit,1,0.1526,0.4,1,-3.0
train,Good Fit,1,0.0881,0.35,-1,0.0
train,Good Fit,1,0.1093,0.4,0,5.0
train,Good Fit,1,0.1074,0.35,0,4.0
train,Good Fit,1,0.2248,0.5,0,9.0
train,Good Fit,1,0.041,0.1111,0,0.0
train,Good Fit,1,0.0602,0.05,0,11.0
train,Good Fit,1,0.1142,0.55,0,3.0
train,Good Fit,1,0.1662,0.55,1,0.0
train,Good Fit,1,0.2398,0.55,0,0.0
train,Good Fit,1,0.2957,0.7,0,0.0
train,Good Fit,1,0.0519,0.2,1,5.0
train,Good Fit,1,0.1113,0.45,0,-10.0
train,Good Fit,1,0.0703,0.2,0,-10.0
train,Good Fit,1,0.1499,0.35,0,14.0
train,Good Fit,1,0.0511,0.15,0,0.0
train,Good Fit,1,0.1521,0.3,0,-10.0
train,Good Fit,1,0.1099,0.35,-2,2.0
train,Good Fit,1,0.4258,0.35,0,6.0
train,Good Fit,1,0.1141,0.4,0,8.0
train,Good Fit,1,0.0595,0.1,1,3.0
train,Good Fit,1,0.0699,0.3,0,0.0
train,Good Fit,1,0.046,0.15,0,7.0
train,Good Fit,1,0.1019,0.35,1,6.0
train,Good Fit,1,0.1639,0.4,0,2.0
train,Good Fit,1,0.0317,0.1,-1,10.0
train,Good Fit,1,0.137,0.3,0,-7.0
train,Good Fit,1,0.0806,0.1,0,-2.0
train,Good Fit,1,0.065,0.35,1,13.0
train,Good Fit,1,0.1197,0.5,0,-1.0
train,Good Fit,1,0.4062,0.35,-2,15.0
train,Good Fit,1,0.1461,0.3,0,0.0
train,Good Fit,1,0.2992,0.6,1,1.0
train,Good Fit,1,0.156,0.45,-2,12.0
train,Good Fit,1,0.1215,0.45,0,0.0
train,Good Fit,1,0.2712,0.6,0,0.0
train,Good Fit,1,0.1096,0.35,-1,0.0
train,Good Fit,1,0.0545,0.1,0,0.0
train,Good Fit,1,0.0937,0.2,0,0.0
train,Good Fit,1,0.0634,0.3,-1,0.0
train,Good Fit,1,0.0799,0.35,1,5.0
train,Good Fit,1,0.1582,0.6,1,7.0
train,Good Fit,1,0.0971,0.4,0,3.0
train,Good Fit,1,0.0877,0.4,0,-4.0
train,Good Fit,1,0.3455,0.6,1,7.0
train,Good Fit,1,0.1194,0.45,0,14.0
train,Good Fit,1,0.0884,0.3,0,0.0
train,Good Fit,1,0.1019,0.15,-1,11.0
train,Good Fit,1,0.047,0.1,0,11.0
train,Good Fit,1,0.0845,0.15,-1,-5.0
train,Good Fit,1,0.0675,0.2,0,-2.0
train,Good Fit,1,0.0592,0.3,0,2.0
train,Good Fit,1,0.0522,0.2,0,10.0
train,Good Fit,1,0.0745,0.3,0,8.0
train,Good Fit,1,0.0927,0.6,0,0.0
train,Good Fit,1,0.0943,0.25,0,0.0
train,Good Fit,1,0.0903,0.3,0,-1.0
train,Good Fit,1,0.0205,0.15,-2,4.0
train,Good Fit,1,0.0392,0.15,0,11.0
train,Good Fit,1,0.2427,0.7,0,9.0
train,Good Fit,1,0.1488,0.5,0,6.0
train,Good Fit,1,0.207,0.3,0,0.0
train,Good Fit,1,0.033,0.1,0,11.0
train,Good Fit,1,0.0772,0.3,0,11.0
train,Good Fit,1,0.1838,0.35,0,7.0
train,Good Fit,1,0.0483,0.05,0,4.0
train,Good Fit,1,0.1485,0.5556,0,21.0
train,Good Fit,1,0.1044,0.25,-1,2.0
train,Good Fit,1,0.1866,0.4,0,0.0
train,Good Fit,1,0.0703,0.35,1,-8.0
train,Good Fit,1,0.0414,0.35,1,0.0
train,Good Fit,1,0.1792,0.3,0,13.0
train,Good Fit,1,0.0736,0.25,1,0.0
train,Good Fit,1,0.0806,0.35,0,0.0
train,Good Fit,1,0.0996,0.3,1,0.0
train,Good Fit,1,0.0866,0.2,-1,10.0
train,Good Fit,1,0.3237,0.5,0,5.0
train,Good Fit,1,0.1492,0.4,0,11.0
train,Good Fit,1,0.1085,0.3,0,0.0
train,Good Fit,1,0.1337,0.35,0,10.0
train,Good Fit,1,0.161,0.45,0,2.0
train,Good Fit,1,0.3175,0.35,1,1.0
train,Good Fit,1,0.3376,0.5,-1,5.0
train,Good Fit,1,0.0381,0.2,0,7.0
train,Good Fit,1,0.1123,0.35,1,0.0
train,Good Fit,1,0.1945,0.55,0,0.0
train,Good Fit,1,0.1067,0.3,-1,10.0
train,Good Fit,1,0.1536,0.2,1,3.0
train,Good Fit,1,0.1203,0.5,0,4.0
train,Good Fit,1,0.0835,0.5,0,-15.0
train,Good Fit,1,0.233,0.45,-1,7.0
train,Good Fit,1,0.1662,0.4,0,0.0
train,Good Fit,1,0.0501,0.1,0,9.0
train,Good Fit,1,0.0678,0.35,0,21.0
train,Good Fit,1,0.034,0.05,-1,0.0
train,Good Fit,1,0.0694,0.15,1,-4.0
train,Good Fit,1,0.1533,0.45,0,0.0
train,Good Fit,1,0.1152,0.25,0,9.0
train,Good Fit,1,0.2556,0.25,0,5.0
train,Good Fit,1,0.1727,0.55,0,0.0
train,Good Fit,1,0.0511,0.15,-1,-1.0
train,Good Fit,1,0.1202,0.5,-1,-10.0
train,Good Fit,1,0.0766,0.3,-1,16.0
train,Good Fit,1,0.1579,0.3,1,14.0
train,Good Fit,1,0.1056,0.45,0,-8.0
train,Good Fit,1,0.1302,0.15,0,21.0
train,Good Fit,1,0.1262,0.5,0,-1.0
train,Good Fit,1,0.0358,0.2,0,7.0
train,Good Fit,1,0.0523,0.2,0,0.0
train,Good Fit,1,0.0724,0.55,0,0.0
train,Good Fit,1,0.1064,0.2,0,0.0
train,Good Fit,1,0.0693,0.05,0,10.0
train,Good Fit,1,0.2197,0.25,0,-5.0
train,Good Fit,1,0.0418,0.25,0,14.0
train,Good Fit,1,0.1057,0.35,0,3.0
train,Good Fit,1,0.1558,0.5,0,-8.0
train,Good Fit,1,0.0494,0.25,1,-5.0
train,Good Fit,1,0.1343,0.5,1,0.0
train,Good Fit,1,0.4619,0.6,1,7.0
train,Good Fit,1,0.1633,0.55,0,2.0
train,Good Fit,1,0.1659,0.4,0,12.0
train,Good Fit,1,0.071,0.3,1,-5.0
train,Good Fit,1,0.1097,0.35,1,-3.0
train,Good Fit,1,0.1722,0.55,0,2.0
train,Good Fit,1,0.1924,0.3,0,-5.0
train,Good Fit,1,0.135,0.3,0,21.0
train,Good Fit,1,0.1083,0.15,0,-1.0
train,Good Fit,1,0.1192,0.2,0,-4.0
train,Good Fit,1,0.1381,0.2,0,-4.0
train,Good Fit,1,0.1362,0.45,-1,8.0
train,Good Fit,1,0.1144,0.25,1,0.0
train,Good Fit,1,0.083,0.5,0,0.0
train,Good Fit,1,0.2813,0.35,1,3.0
train,Good Fit,1,0.1097,0.25,-1,-5.0
train,Good Fit,1,0.1526,0.3,-1,12.0
train,Good Fit,1,0.0768,0.25,-1,2.0
train,Good Fit,1,0.1127,0.2,-1,15.0
train,Good Fit,1,0.1055,0.45,0,-4.0
train,Good Fit,1,0.1947,0.25,0,2.0
train,Good Fit,1,0.089,0.25,-1,22.0
train,Good Fit,1,0.1007,0.15,-2,14.0
train,Good Fit,1,0.1121,0.15,0,-8.0
train,Good Fit,1,0.0493,0.15,0,21.0
train,Good Fit,1,0.0656,0.3,1,0.0
train,Good Fit,1,0.1487,0.4,0,0.0
train,Good Fit,1,0.0591,0.15,0,8.0
train,Good Fit,1,0.205,0.2,0,10.0
train,Good Fit,1,0.1999,0.65,1,0.0
train,Good Fit,1,0.1009,0.2,1,5.0
train,Good Fit,1,0.1096,0.25,1,5.0
train,Good Fit,1,0.0516,0.3,0,6.0
train,Good Fit,1,0.07,0.2,-2,1.0
train,Good Fit,1,0.1698,0.4,0,12.0
train,Good Fit,1,0.1367,0.4,1,5.0
train,Good Fit,1,0.1265,0.35,0,4.0
train,Good Fit,1,0.1561,0.5,-1,7.0
train,Good Fit,1,0.0594,0.2,-1,0.0
train,Good Fit,1,0.1241,0.3,-2,5.0
train,Good Fit,1,0.115,0.3,-1,12.0
train,Good Fit,1,0.0622,0.2,0,11.0
train,Good Fit,1,0.1997,0.3,0,8.0
train,Good Fit,1,0.0613,0.25,0,13.0
train,Good Fit,1,0.3106,0.4,0,0.0
train,Good Fit,1,0.1565,0.4,0,0.0
train,Good Fit,1,0.1292,0.15,0,5.0
train,Good Fit,1,0.078,0.3,0,-3.0
train,Good Fit,1,0.1013,0.3,0,20.0
train,Good Fit,1,0.0512,0.15,0,0.0
train,Good Fit,1,0.059,0.2778,0,8.0
train,Good Fit,1,0.1197,0.35,1,0.0
train,Good Fit,1,0.1228,0.4,-1,0.0
train,Good Fit,1,0.2238,0.5,0,-5.0
train,Good Fit,1,0.1876,0.25,-2,8.0
train,Good Fit,1,0.0857,0.25,0,21.0
train,Good Fit,1,0.0695,0.2,-2,4.0
train,Good Fit,1,0.07,0.1,0,12.0
train,Good Fit,1,0.139,0.35,0,-5.0
train,Good Fit,1,0.3503,0.3,0,4.0
train,Good Fit,1,0.0883,0.2,0,0.0
train,Good Fit,1,0.0543,0.15,0,3.0
train,Good Fit,1,0.0737,0.2,0,2.0
train,Good Fit,1,0.1003,0.2,0,12.0
train,Good Fit,1,0.1763,0.45,0,-5.0
train,Good Fit,1,0.1099,0.5,0,0.0
train,Good Fit,1,0.0845,0.25,1,-1.0
train,Good Fit,1,0.1309,0.35,1,-2.0
train,Good Fit,1,0.255,0.4,0,3.0
train,Good Fit,1,0.0517,0.15,0,-5.0
train,Good Fit,1,0.1204,0.25,0,5.0
train,Good Fit,1,0.1759,0.45,0,11.0
train,Good Fit,1,0.0647,0.35,0,8.0
train,Good Fit,1,0.2002,0.6,-1,0.0
train,Good Fit,1,0.3528,0.65,0,15.0
train,Good Fit,1,0.1548,0.45,0,9.0
train,Good Fit,1,0.195,0.3,0,0.0
train,Good Fit,1,0.3212,0.5,1,7.0
train,Good Fit,1,0.1424,0.5,-2,6.0
train,Good Fit,1,0.2248,0.55,0,12.0
train,Good Fit,1,0.0799,0.35,0,4.0
train,Good Fit,1,0.1002,0.2,0,17.0
train,Good Fit,1,0.1145,0.15,0,-8.0
train,Good Fit,1,0.1429,0.5,0,3.0
train,Good Fit,1,0.1257,0.35,1,0.0
train,Good Fit,1,0.1782,0.35,0,0.0
train,Good Fit,1,0.1744,0.45,0,9.0
train,Good Fit,1,0.0421,0.2,1,5.0
train,Good Fit,1,0.1851,0.35,0,8.0
train,Good Fit,1,0.1087,0.4,0,2.0
train,Good Fit,1,0.2103,0.55,0,0.0
train,Good Fit,1,0.1745,0.4,0,6.0
train,Good Fit,1,0.0567,0.2222,-1,0.0
train,Good Fit,1,0.171,0.55,0,0.0
train,Good Fit,1,0.1103,0.15,0,-3.0
train,Good Fit,1,0.0998,0.2,-1,0.0
train,Good Fit,1,0.0662,0.3,-1,10.0
train,Good Fit,1,0.0514,0.15,-1,0.0
train,Good Fit,1,0.1709,0.6,1,13.0
train,Good Fit,1,0.0782,0.2,0,0.0
train,Good Fit,1,0.0603,0.3333,0,2.0
train,Good Fit,1,0.1745,0.4,-2,12.0
train,Good Fit,1,0.2093,0.55,1,0.0
train,Good Fit,1,0.0555,0.25,0,10.0
train,Good Fit,1,0.0478,0.35,0,13.0
train,Good Fit,1,0.1211,0.5,0,2.0
train,Good Fit,1,0.1819,0.65,-1,9.0
train,Good Fit,1,0.1907,0.25,-1,12.0
train,Good Fit,1,0.0793,0.25,0,-2.0
train,Good Fit,1,0.0372,0.1,0,5.0
train,Good Fit,1,0.1515,0.45,1,-5.0
train,Good Fit,1,0.094,0.3,1,6.0
train,Good Fit,1,0.1356,0.4,1,4.0
train,Good Fit,1,0.1501,0.45,1,14.0
train,Good Fit,1,0.1682,0.4,1,1.0
train,Good Fit,1,0.1282,0.3,0,2.0
train,Good Fit,1,0.0855,0.2,0,13.0
train,Good Fit,1,0.1916,0.45,0,3.0
train,Good Fit,1,0.1577,0.3,-1,13.0
train,Good Fit,1,0.073,0.2,-2,-2.0
train,Good Fit,1,0.2578,0.45,-1,5.0
train,Good Fit,1,0.1495,0.35,0,10.0
train,Good Fit,1,0.1219,0.25,0,24.0
train,Good Fit,1,0.151,0.35,0,10.0
train,Good Fit,1,0.0414,0.1,0,12.0
train,Good Fit,1,0.0534,0.2,0,11.0
train,Good Fit,1,0.0256,0.05,-1,5.0
train,Good Fit,1,0.1186,0.3,0,2.0
train,Good Fit,1,0.1389,0.25,1,12.0
train,Good Fit,1,0.1155,0.3,1,8.0
train,Good Fit,1,0.0955,0.45,1,5.0
train,Good Fit,1,0.0948,0.45,1,5.0
train,Good Fit,1,0.0738,0.25,-1,4.0
train,Good Fit,1,0.2265,0.35,0,0.0
train,Good Fit,1,0.0646,0.1,-1,0.0
train,Good Fit,1,0.0939,0.35,-4,8.0
train,Good Fit,1,0.0907,0.3,0,0.0
train,Good Fit,1,0.2233,0.6,0,8.0
train,Good Fit,1,0.1706,0.4,0,-8.0
train,Good Fit,1,0.1669,0.65,0,0.0
train,Good Fit,1,0.2302,0.55,0,11.0
train,Good Fit,1,0.0859,0.45,1,17.0
train,Good Fit,1,0.2161,0.35,0,11.0
train,Good Fit,1,0.1198,0.35,0,5.0
train,Good Fit,1,0.1039,0.25,0,-8.0
train,Good Fit,1,0.039,0.2,0,-5.0
train,Good Fit,1,0.1276,0.35,-2,18.0
train,Good Fit,1,0.1432,0.6,0,5.0
train,Good Fit,1,0.2137,0.3,1,6.0
train,Good Fit,1,0.1429,0.3,0,0.0
train,Good Fit,1,0.0489,0.1,0,6.0
train,Good Fit,1,0.1093,0.2222,0,21.0
train,Good Fit,1,0.1722,0.35,-1,-10.0
train,Good Fit,1,0.146,0.35,1,0.0
train,Good Fit,1,0.1117,0.2,0,12.0
train,Good Fit,1,0.0249,0.05,0,11.0
train,Good Fit,1,0.1105,0.5,0,5.0
train,Good Fit,1,0.0798,0.35,0,5.0
train,Good Fit,1,0.2486,0.65,0,0.0
train,Good Fit,1,0.0547,0.2,0,0.0
train,Good Fit,1,0.0768,0.25,0,0.0
train,Good Fit,1,0.2607,0.45,0,8.0
train,Good Fit,1,0.2394,0.5,-1,-2.0
train,Good Fit,1,0.0612,0.3,0,14.0
train,Good Fit,1,0.1745,0.5,0,11.0
train,Good Fit,1,0.2313,0.35,0,10.0
train,Good Fit,1,0.3823,0.5556,0,6.0
train,Good Fit,1,0.0946,0.2,0,-4.0
train,Good Fit,1,0.1917,0.5,0,9.0
train,Good Fit,1,0.0763,0.15,0,0.0
train,Good Fit,1,0.1398,0.7,0,0.0
train,Good Fit,1,0.2951,0.35,0,0.0
train,Good Fit,1,0.1851,0.3,0,-5.0
train,Good Fit,1,0.0933,0.25,0,6.0
train,Good Fit,1,0.17,0.6,0,-5.0
train,Good Fit,1,0.0996,0.35,0,14.0
train,Good Fit,1,0.0921,0.4,1,2.0
train,Good Fit,1,0.2025,0.4,0,0.0
train,Good Fit,1,0.041,0.25,2,15.0
train,Good Fit,1,0.2561,0.6,0,-5.0
train,Good Fit,1,0.0719,0.45,1,5.0
train,Good Fit,1,0.0511,0.15,0,5.0
train,Good Fit,1,0.0825,0.2,0,-1.0
train,Good Fit,1,0.2334,0.3,0,8.0
