resume_path,jd_path,category,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap,sentence_level_match,sbert_score,label
resumes/data\DESIGNER\26676567.pdf,jds\BPO\BPO_entry.txt,DESIGNER,0.0662,0.1,0,10.0,0.5278979539871216,0.3234,0
resumes/data\DESIGNER\26676567.pdf,jds\BPO\BPO_mid.txt,DESIGNER,0.0702,0.2,0,12.0,0.4516465067863464,0.3161,0
resumes/data\DESIGNER\26790545.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.2282,0.45,-1,23.0,0.4977321624755859,0.5468,1
resumes/data\DESIGNER\26790545.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,DESIGNER,0.0783,0.15,0,21.0,0.2340743690729141,0.218,0
resumes/data\DESIGNER\26790545.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,DESIGNER,0.1203,0.25,0,15.0,0.2267577946186065,0.1945,0
resumes/data\DESIGNER\26790545.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,DESIGNER,0.0788,0.15,-1,23.0,0.3142229616641998,0.2937,0
resumes/data\DESIGNER\26924514.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_entry.txt,DESIGNER,0.0431,0.1,0,10.0,0.4303466975688934,0.3982,0
resumes/data\DESIGNER\26942552.pdf,jds\ENGINEERING\ENGINEERING_entry.txt,DESIGNER,0.0409,0.05,0,-2.0,0.3588894009590149,0.3225,0
resumes/data\DESIGNER\26942552.pdf,jds\ENGINEERING\ENGINEERING_senior.txt,DESIGNER,0.043,0.05,-2,0.0,0.3390326201915741,0.278,0
resumes/data\DESIGNER\26942552.pdf,jds\ENGINEERING\ENGINEERING_mid.txt,DESIGNER,0.0601,0.05,-1,0.0,0.3773415684700012,0.3751,0
resumes/data\DESIGNER\27497542.pdf,jds\BPO\BPO_entry.txt,DESIGNER,0.1535,0.15,0,-2.0,0.3903653621673584,0.3951,0
resumes/data\DESIGNER\27529455.pdf,jds\HEALTHCARE\HEALTHCARE_senior.txt,DESIGNER,0.0555,0.3,1,14.0,0.4221976399421692,0.2819,0
resumes/data\DESIGNER\27529455.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,DESIGNER,0.0487,0.1,2,12.0,0.4311154186725616,0.4234,0
resumes/data\DESIGNER\27529455.pdf,jds\HEALTHCARE\HEALTHCARE_mid.txt,DESIGNER,0.072,0.35,1,14.0,0.3861129581928253,0.3,0
resumes/data\DESIGNER\28326441.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.2291,0.25,-1,14.0,0.5686160326004028,0.552,1
resumes/data\DESIGNER\28326441.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.2491,0.25,-1,14.0,0.5784543752670288,0.584,1
resumes/data\DESIGNER\28326441.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,DESIGNER,0.0645,0.2,-1,14.0,0.5107232332229614,0.3181,0
resumes/data\DESIGNER\28326441.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,DESIGNER,0.0973,0.3,-1,14.0,0.4794654250144958,0.283,0
resumes/data\DESIGNER\28326441.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,DESIGNER,0.0893,0.3,0,12.0,0.4105510711669922,0.2646,0
resumes/data\DESIGNER\28663949.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.2252,0.15,0,11.0,0.4260812103748321,0.6216,1
resumes/data\DESIGNER\28663949.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.2199,0.15,0,11.0,0.4397429823875427,0.5801,1
resumes/data\DESIGNER\28663949.pdf,jds\ADVOCATE\ADVOCATE_senior.txt,DESIGNER,0.0287,0.05,0,11.0,0.3511586785316467,0.3298,0
resumes/data\DESIGNER\28663949.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,DESIGNER,0.0395,0.05,0,11.0,0.3338984847068786,0.2992,0
resumes/data\DESIGNER\28663949.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,DESIGNER,0.0457,0.05,0,9.0,0.3457545638084411,0.3365,0
resumes/data\DESIGNER\29147100.pdf,jds\AGRICULTURE\AGRICULTURE_mid.txt,DESIGNER,0.0317,0.05,-1,35.0,0.1977142542600631,0.1831,0
resumes/data\DESIGNER\29147100.pdf,jds\AGRICULTURE\AGRICULTURE_entry.txt,DESIGNER,0.0219,0.0,0,42.0,0.257006973028183,0.1982,0
resumes/data\DESIGNER\29147100.pdf,jds\AGRICULTURE\AGRICULTURE_senior.txt,DESIGNER,0.0312,0.0,-2,42.0,0.2324859797954559,0.2368,0
resumes/data\DESIGNER\29524570.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_entry.txt,DESIGNER,0.059,0.05,1,9.0,0.5228071808815002,0.4716,0
resumes/data\DESIGNER\29524570.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_senior.txt,DESIGNER,0.0373,0.15,0,11.0,0.4492116570472717,0.379,0
resumes/data\DESIGNER\29865476.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,DESIGNER,0.0582,0.15,-1,16.0,0.3844737410545349,0.2951,0
resumes/data\DESIGNER\29865476.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,DESIGNER,0.055,0.0,0,14.0,0.3614484071731567,0.1531,0
resumes/data\DESIGNER\29865476.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,DESIGNER,0.0481,0.0,-1,16.0,0.366441547870636,0.2238,0
resumes/data\DESIGNER\30965258.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_senior.txt,DESIGNER,0.0369,0.05,-1,9.0,0.3574416935443878,0.3868,0
resumes/data\DESIGNER\30965258.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_entry.txt,DESIGNER,0.0537,0.05,0,7.0,0.3798345327377319,0.4088,0
resumes/data\DESIGNER\30968749.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,DESIGNER,0.0622,0.05,-3,4.0,0.2965731024742126,0.3019,0
resumes/data\DESIGNER\30968749.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,DESIGNER,0.0458,0.1,-3,4.0,0.2764492034912109,0.313,0
resumes/data\DESIGNER\30968749.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,DESIGNER,0.0357,0.1,-2,2.0,0.2591919302940368,0.307,0
resumes/data\DESIGNER\32532982.pdf,jds\SALES\SALES_mid.txt,DESIGNER,0.0504,0.1,-2,0.0,0.291756808757782,0.2572,0
resumes/data\DESIGNER\32532982.pdf,jds\SALES\SALES_senior.txt,DESIGNER,0.0461,0.1,-2,0.0,0.2791773974895477,0.2503,0
resumes/data\DESIGNER\32532982.pdf,jds\SALES\SALES_entry.txt,DESIGNER,0.0409,0.05,-1,0.0,0.2999593615531921,0.3065,0
resumes/data\DESIGNER\32954522.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,DESIGNER,0.1022,0.15,0,-2.0,0.3351653218269348,0.1892,0
resumes/data\DESIGNER\32954522.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,DESIGNER,0.0253,0.0,-1,0.0,0.3902580142021179,0.1793,0
resumes/data\DESIGNER\32954522.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,DESIGNER,0.1102,0.1,0,-8.0,0.3632363677024841,0.212,0
resumes/data\DESIGNER\34051710.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_mid.txt,DESIGNER,0.0695,0.1,-1,0.0,0.3165757656097412,0.2961,0
resumes/data\DESIGNER\34051710.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_entry.txt,DESIGNER,0.0514,0.0,0,-2.0,0.2892904281616211,0.2583,0
resumes/data\DESIGNER\34051710.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_senior.txt,DESIGNER,0.0268,0.05,-1,0.0,0.3599247634410858,0.2684,0
resumes/data\DESIGNER\34317538.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.366,0.5,-1,14.0,0.4796973466873169,0.6314,1
resumes/data\DESIGNER\34317538.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.3217,0.45,-1,14.0,0.4363052248954773,0.5321,1
resumes/data\DESIGNER\34317538.pdf,jds\ENGINEERING\ENGINEERING_entry.txt,DESIGNER,0.1397,0.25,0,12.0,0.332930326461792,0.3479,0
resumes/data\DESIGNER\34349255.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.2466,0.2,-1,24.0,0.4585307538509369,0.5356,1
resumes/data\DESIGNER\34349255.pdf,jds\FITNESS\FITNESS_senior.txt,DESIGNER,0.0198,0.0,-2,24.0,0.1873412728309631,0.1352,0
resumes/data\DESIGNER\34349255.pdf,jds\FITNESS\FITNESS_mid.txt,DESIGNER,0.0411,0.0,0,17.0,0.2485968172550201,0.1248,0
resumes/data\DESIGNER\34349255.pdf,jds\FITNESS\FITNESS_entry.txt,DESIGNER,0.0381,0.0,1,22.0,0.2552142143249511,0.1628,0
resumes/data\DESIGNER\34511655.pdf,jds\TEACHER\TEACHER_entry.txt,DESIGNER,0.0383,0.05,0,14.0,0.1933542788028717,0.2427,0
resumes/data\DESIGNER\34511655.pdf,jds\TEACHER\TEACHER_senior.txt,DESIGNER,0.0371,0.05,-2,14.0,0.184665560722351,0.2019,0
resumes/data\DESIGNER\34511655.pdf,jds\TEACHER\TEACHER_mid.txt,DESIGNER,0.0266,0.0,-1,14.0,0.1976141333580017,0.2803,0
resumes/data\DESIGNER\34657584.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,DESIGNER,0.0339,0.05,-2,16.0,0.3041772246360779,0.2811,0
resumes/data\DESIGNER\34657584.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,DESIGNER,0.0299,0.1,-2,16.0,0.3259633481502533,0.3269,0
resumes/data\DESIGNER\34657584.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,DESIGNER,0.0386,0.0,-1,14.0,0.2608441710472107,0.3361,0
resumes/data\DESIGNER\35990852.pdf,jds\HEALTHCARE\HEALTHCARE_mid.txt,DESIGNER,0.0437,0.25,-1,10.0,0.3226199150085449,0.1552,0
resumes/data\DESIGNER\35990852.pdf,jds\HEALTHCARE\HEALTHCARE_senior.txt,DESIGNER,0.0194,0.1,-1,10.0,0.2868163585662842,0.2139,0
resumes/data\DESIGNER\35990852.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,DESIGNER,0.0475,0.25,0,8.0,0.3347000181674957,0.23,0
resumes/data\DESIGNER\36269672.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,DESIGNER,0.0372,0.1,-1,0.0,0.2334243506193161,0.1813,0
resumes/data\DESIGNER\36269672.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,DESIGNER,0.0287,0.0,-1,-2.0,0.2529769241809845,0.215,0
resumes/data\DESIGNER\36269672.pdf,jds\ADVOCATE\ADVOCATE_senior.txt,DESIGNER,0.0284,0.0,-1,0.0,0.2833875119686126,0.201,0
resumes/data\DESIGNER\37058472.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.2396,0.2,-1,0.0,0.4873067736625671,0.5489,1
resumes/data\DESIGNER\37058472.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.2487,0.2,-1,0.0,0.5068618655204773,0.5397,1
resumes/data\DESIGNER\37058472.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,DESIGNER,0.1314,0.25,0,-2.0,0.4396772980690002,0.4622,0
resumes/data\DESIGNER\37263609.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.3182,0.15,0,3.0,0.5335849523544312,0.4145,1
resumes/data\DESIGNER\37263609.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.3881,0.1,0,3.0,0.5711574554443359,0.4469,1
resumes/data\DESIGNER\37263609.pdf,jds\BPO\BPO_mid.txt,DESIGNER,0.0658,0.15,1,3.0,0.2972612082958221,0.1665,0
resumes/data\DESIGNER\37263609.pdf,jds\BPO\BPO_entry.txt,DESIGNER,0.0398,0.0,1,1.0,0.2856455445289612,0.13,0
resumes/data\DESIGNER\37263609.pdf,jds\BPO\BPO_senior.txt,DESIGNER,0.0642,0.05,0,3.0,0.3373627662658691,0.1851,0
resumes/data\DESIGNER\37664296.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.3256,0.45,0,4.0,0.5628216862678528,0.5887,1
resumes/data\DESIGNER\37664296.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.2885,0.35,0,4.0,0.5401531457901001,0.5749,1
resumes/data\DESIGNER\37664296.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,DESIGNER,0.0827,0.2,0,4.0,0.3391999006271362,0.3217,0
resumes/data\DESIGNER\37664296.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,DESIGNER,0.0701,0.1,1,2.0,0.3546737134456634,0.2829,0
resumes/data\DESIGNER\37664296.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,DESIGNER,0.0794,0.15,0,4.0,0.4135695397853851,0.3672,0
resumes/data\DESIGNER\37695494.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,DESIGNER,0.0263,0.05,-1,24.0,0.191527634859085,0.1809,0
resumes/data\DESIGNER\37695494.pdf,jds\ADVOCATE\ADVOCATE_senior.txt,DESIGNER,0.021,0.05,-1,24.0,0.2188847661018371,0.2117,0
resumes/data\DESIGNER\37695494.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,DESIGNER,0.0245,0.0,-1,22.0,0.2494311928749084,0.2321,0
resumes/data\DESIGNER\38565119.pdf,jds\AVIATION\AVIATION_mid.txt,DESIGNER,0.0483,0.05,0,-2.0,0.3785087168216705,0.2952,0
resumes/data\DESIGNER\38565119.pdf,jds\AVIATION\AVIATION_senior.txt,DESIGNER,0.0451,0.05,0,6.0,0.3448116481304168,0.2441,0
resumes/data\DESIGNER\38565119.pdf,jds\AVIATION\AVIATION_entry.txt,DESIGNER,0.0291,0.05,0,4.0,0.2836462557315826,0.237,0
resumes/data\DESIGNER\38744475.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_mid.txt,DESIGNER,0.0798,0.2,-1,5.0,0.327729731798172,0.2906,0
resumes/data\DESIGNER\38744475.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_entry.txt,DESIGNER,0.0926,0.2,0,11.0,0.3835095167160034,0.3587,0
resumes/data\DESIGNER\39252859.pdf,jds\DESIGNER\DESIGNER_entry.txt,DESIGNER,0.2753,0.4,0,20.0,0.5449758768081665,0.6729,1
resumes/data\DESIGNER\39252859.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.2736,0.3,-1,22.0,0.5490412712097168,0.578,1
resumes/data\DESIGNER\39252859.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.3071,0.35,-1,22.0,0.563355565071106,0.5446,1
resumes/data\DESIGNER\39252859.pdf,jds\SALES\SALES_mid.txt,DESIGNER,0.0569,0.1,-1,22.0,0.3911827206611633,0.335,0
resumes/data\DESIGNER\39252859.pdf,jds\SALES\SALES_entry.txt,DESIGNER,0.0651,0.05,0,22.0,0.385378360748291,0.3812,0
resumes/data\DESIGNER\39252859.pdf,jds\SALES\SALES_senior.txt,DESIGNER,0.0609,0.15,-1,22.0,0.3494072556495666,0.3529,0
resumes/data\DESIGNER\39434376.pdf,jds\CONSULTANT\CONSULTANT_mid.txt,DESIGNER,0.0255,0.0,-1,18.0,0.2752619981765747,0.2758,0
resumes/data\DESIGNER\39434376.pdf,jds\CONSULTANT\CONSULTANT_entry.txt,DESIGNER,0.0166,0.1,-1,18.0,0.3065375983715057,0.3185,0
resumes/data\DESIGNER\39434376.pdf,jds\CONSULTANT\CONSULTANT_senior.txt,DESIGNER,0.0205,0.0,-1,18.0,0.3070251047611236,0.2848,0
resumes/data\DESIGNER\39776400.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.248,0.15,-1,17.0,0.4839643239974975,0.5401,1
resumes/data\DESIGNER\39776400.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.2704,0.15,-1,17.0,0.484050303697586,0.5274,1
resumes/data\DESIGNER\39776400.pdf,jds\SALES\SALES_entry.txt,DESIGNER,0.0297,0.0,0,17.0,0.366464614868164,0.3557,0
resumes/data\DESIGNER\39776400.pdf,jds\SALES\SALES_mid.txt,DESIGNER,0.0338,0.05,-1,17.0,0.3171097934246063,0.3018,0
resumes/data\DESIGNER\39776400.pdf,jds\SALES\SALES_senior.txt,DESIGNER,0.0325,0.05,-1,17.0,0.2943028807640075,0.3207,0
resumes/data\DESIGNER\41506705.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.202,0.25,-1,0.0,0.5931289196014404,0.6111,1
resumes/data\DESIGNER\41506705.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.2148,0.2,-1,0.0,0.6295763254165649,0.6279,1
resumes/data\DESIGNER\41506705.pdf,jds\SALES\SALES_mid.txt,DESIGNER,0.0887,0.25,-1,0.0,0.3824166357517242,0.3318,0
resumes/data\DESIGNER\41506705.pdf,jds\SALES\SALES_entry.txt,DESIGNER,0.0881,0.1,0,0.0,0.3837615251541137,0.3505,0
resumes/data\DESIGNER\41506705.pdf,jds\SALES\SALES_senior.txt,DESIGNER,0.0925,0.15,-1,0.0,0.3202158212661743,0.3136,0
resumes/data\DESIGNER\42384185.pdf,jds\CONSULTANT\CONSULTANT_mid.txt,DESIGNER,0.0555,0.05,0,12.0,0.3992469906806946,0.3637,0
resumes/data\DESIGNER\42384185.pdf,jds\CONSULTANT\CONSULTANT_senior.txt,DESIGNER,0.053,0.15,0,12.0,0.310472160577774,0.2548,0
resumes/data\DESIGNER\42384185.pdf,jds\CONSULTANT\CONSULTANT_entry.txt,DESIGNER,0.0637,0.2,0,12.0,0.3404499888420105,0.324,0
resumes/data\DESIGNER\44145704.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,DESIGNER,0.0424,0.05,1,27.0,0.347227394580841,0.3309,0
resumes/data\DESIGNER\44145704.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,DESIGNER,0.0603,0.05,0,29.0,0.3181962370872497,0.3018,0
resumes/data\DESIGNER\44145704.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,DESIGNER,0.0673,0.1,1,21.0,0.3200117349624634,0.2945,0
resumes/data\DESIGNER\44185767.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,DESIGNER,0.0504,0.1,0,0.0,0.3811553716659546,0.3674,0
resumes/data\DESIGNER\44185767.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,DESIGNER,0.0694,0.05,0,-2.0,0.3944677710533142,0.3761,0
resumes/data\DESIGNER\51018476.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,DESIGNER,0.018,0.0,-1,15.0,0.2628825902938843,0.1113,0
resumes/data\DESIGNER\51018476.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,DESIGNER,0.0199,0.05,0,13.0,0.2417865693569183,0.1172,0
resumes/data\DESIGNER\51018476.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,DESIGNER,0.0153,0.0,-1,15.0,0.2322573661804199,0.0522,0
resumes/data\DESIGNER\51681660.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_senior.txt,DESIGNER,0.0357,0.1,0,0.0,0.3402965664863586,0.3124,0
resumes/data\DESIGNER\51681660.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_entry.txt,DESIGNER,0.0395,0.0,1,-2.0,0.3413194417953491,0.3187,0
resumes/data\DESIGNER\51681660.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_mid.txt,DESIGNER,0.0286,0.0,0,0.0,0.3634408116340637,0.3304,0
resumes/data\DESIGNER\54201930.pdf,jds\ADVOCATE\ADVOCATE_senior.txt,DESIGNER,0.0395,0.2,-1,34.0,0.2327436655759811,0.2021,0
resumes/data\DESIGNER\54201930.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,DESIGNER,0.0445,0.15,-1,34.0,0.2249548882246017,0.1911,0
resumes/data\DESIGNER\54201930.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,DESIGNER,0.0212,0.0,-1,32.0,0.2341263741254806,0.2163,0
resumes/data\DESIGNER\62312955.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.256,0.2,-1,30.0,0.3899853825569153,0.4969,1
resumes/data\DESIGNER\62312955.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.2808,0.25,-1,30.0,0.4005390405654907,0.4852,1
resumes/data\DESIGNER\62312955.pdf,jds\TEACHER\TEACHER_senior.txt,DESIGNER,0.0194,0.05,-2,30.0,0.241901159286499,0.1278,0
resumes/data\DESIGNER\62312955.pdf,jds\TEACHER\TEACHER_entry.txt,DESIGNER,0.0444,0.0,0,30.0,0.1998325586318969,0.2045,0
resumes/data\DESIGNER\62312955.pdf,jds\TEACHER\TEACHER_mid.txt,DESIGNER,0.0346,0.0,-1,30.0,0.237481489777565,0.2082,0
resumes/data\DESIGNER\67582956.pdf,jds\FITNESS\FITNESS_mid.txt,DESIGNER,0.0708,0.05,0,9.0,0.3471370637416839,0.1763,0
resumes/data\DESIGNER\67582956.pdf,jds\FITNESS\FITNESS_senior.txt,DESIGNER,0.0419,0.1,-2,16.0,0.3744050860404968,0.1508,0
resumes/data\DESIGNER\67582956.pdf,jds\FITNESS\FITNESS_entry.txt,DESIGNER,0.0539,0.05,1,14.0,0.3703634142875671,0.165,0
resumes/data\DESIGNER\67645662.pdf,jds\AVIATION\AVIATION_mid.txt,DESIGNER,0.0708,0.05,-1,4.0,0.3380009531974792,0.3144,0
resumes/data\DESIGNER\67645662.pdf,jds\AVIATION\AVIATION_entry.txt,DESIGNER,0.0453,0.05,-1,10.0,0.2732484340667724,0.2527,0
resumes/data\DESIGNER\67645662.pdf,jds\AVIATION\AVIATION_senior.txt,DESIGNER,0.0386,0.1,-1,12.0,0.2998579442501068,0.2095,0
resumes/data\DESIGNER\78149576.pdf,jds\AVIATION\AVIATION_entry.txt,DESIGNER,0.0327,0.1,-1,9.0,0.2340753525495529,0.1776,0
resumes/data\DESIGNER\78149576.pdf,jds\AVIATION\AVIATION_mid.txt,DESIGNER,0.0356,0.1,-1,3.0,0.3086751103401184,0.2152,0
resumes/data\DESIGNER\78149576.pdf,jds\AVIATION\AVIATION_senior.txt,DESIGNER,0.0094,0.0,-1,11.0,0.3100728392601013,0.1776,0
resumes/data\DESIGNER\81011612.pdf,jds\HR\HR_entry.txt,DESIGNER,0.0482,0.0,-1,14.0,0.3659142851829529,0.4102,0
resumes/data\DESIGNER\81011612.pdf,jds\HR\HR_senior.txt,DESIGNER,0.0422,0.0,-1,14.0,0.3160770237445831,0.3963,0
resumes/data\DESIGNER\85101052.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_entry.txt,DESIGNER,0.0697,0.2,0,18.0,0.4304903447628021,0.4811,0
resumes/data\DESIGNER\85101052.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_mid.txt,DESIGNER,0.0681,0.15,-1,12.0,0.3941196799278259,0.4619,0
resumes/data\DESIGNER\85101052.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_senior.txt,DESIGNER,0.0453,0.15,-1,20.0,0.3909571170806885,0.4141,0
resumes/data\DESIGNER\90066849.pdf,jds\CONSULTANT\CONSULTANT_senior.txt,DESIGNER,0.0813,0.25,0,28.0,0.3857704401016235,0.2593,0
resumes/data\DESIGNER\90066849.pdf,jds\CONSULTANT\CONSULTANT_entry.txt,DESIGNER,0.0919,0.4,0,28.0,0.3883757293224334,0.3141,0
resumes/data\DESIGNER\90066849.pdf,jds\CONSULTANT\CONSULTANT_mid.txt,DESIGNER,0.0877,0.15,0,28.0,0.4364224374294281,0.3036,0
resumes/data\DESIGNER\91153752.pdf,jds\DESIGNER\DESIGNER_entry.txt,DESIGNER,0.3083,0.5,1,11.0,0.643510103225708,0.6503,1
resumes/data\DESIGNER\91153752.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.356,0.35,0,13.0,0.6938775777816772,0.7206,1
resumes/data\DESIGNER\91153752.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.3429,0.2,0,13.0,0.6361500024795532,0.665,1
resumes/data\DESIGNER\91153752.pdf,jds\FITNESS\FITNESS_mid.txt,DESIGNER,0.0645,0.0,1,6.0,0.2588010430335998,0.2242,0
resumes/data\DESIGNER\91153752.pdf,jds\FITNESS\FITNESS_senior.txt,DESIGNER,0.0303,0.0,-1,13.0,0.2662905156612396,0.213,0
resumes/data\DESIGNER\91153752.pdf,jds\FITNESS\FITNESS_entry.txt,DESIGNER,0.0411,0.0,2,11.0,0.2853869199752807,0.2306,0
resumes/data\DESIGNER\93301686.pdf,jds\BPO\BPO_entry.txt,DESIGNER,0.0533,0.1,1,-2.0,0.37270587682724,0.3155,0
resumes/data\DESIGNER\94417768.pdf,jds\DESIGNER\DESIGNER_mid.txt,DESIGNER,0.2294,0.3,-3,1.0,0.5449858903884888,0.6935,1
resumes/data\DESIGNER\94417768.pdf,jds\DESIGNER\DESIGNER_senior.txt,DESIGNER,0.2438,0.3,-3,1.0,0.5057327747344971,0.6082,1
resumes/data\DESIGNER\94417768.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,DESIGNER,0.0783,0.2,-2,-1.0,0.3950949311256408,0.3572,0
resumes/data\DESIGNER\94417768.pdf,jds\CONSTRUCTION\CONSTRUCTION_mid.txt,DESIGNER,0.0468,0.1,-3,1.0,0.345370203256607,0.4064,0
resumes/data\DESIGNER\94417768.pdf,jds\CONSTRUCTION\CONSTRUCTION_senior.txt,DESIGNER,0.0381,0.2,-3,1.0,0.3238011002540588,0.3634,0
resumes/data\DIGITAL-MEDIA\10005171.pdf,jds\TEACHER\TEACHER_entry.txt,DIGITAL-MEDIA,0.047,0.1,1,20.0,0.3406275808811188,0.1816,0
resumes/data\DIGITAL-MEDIA\10005171.pdf,jds\TEACHER\TEACHER_mid.txt,DIGITAL-MEDIA,0.0551,0.2,0,20.0,0.3520222902297973,0.2085,0
resumes/data\DIGITAL-MEDIA\10005171.pdf,jds\TEACHER\TEACHER_senior.txt,DIGITAL-MEDIA,0.0725,0.2,-1,20.0,0.3390954732894897,0.252,0
resumes/data\DIGITAL-MEDIA\10515955.pdf,jds\BPO\BPO_entry.txt,DIGITAL-MEDIA,0.0781,0.15,1,23.0,0.3825196325778961,0.3873,0
resumes/data\DIGITAL-MEDIA\10515955.pdf,jds\BPO\BPO_mid.txt,DIGITAL-MEDIA,0.0568,0.15,1,25.0,0.3671388626098633,0.3213,0
resumes/data\DIGITAL-MEDIA\10515955.pdf,jds\BPO\BPO_senior.txt,DIGITAL-MEDIA,0.0375,0.05,0,25.0,0.3927001953125,0.394,0
